timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-07-07T14:43:24,codecarbon,57d436d8-bf88-4506-b19f-d1aed9a91fbc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.729334300005576,5.69891765613576e-08,1.205014764155928e-08,2.4408114967500003,0.0,10.0,2.841173467337806e-06,0.0,1.1632801111126256e-05,1.447397457846406e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.63333333333333,2.12917709350586,N,1.0,0.0
2026-07-07T14:43:28,codecarbon,6d6bc570-4ee4-47e8-a7c1-3eb0849338c8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.807916199992178,1.6185775245487193e-08,8.9527242720416e-09,1.500006912,0.0,10.0,5.370802665171082e-07,0.0,3.573744166674765e-06,4.110824433191874e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:43:32,codecarbon,77d50528-097f-4baf-8b89-250189882a70,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.337208099997952,2.2862339089929943e-08,9.781901359125864e-09,1.5112128840000003,0.0,10.0,7.631976840964764e-07,0.0,5.04332444446239e-06,5.806522128558866e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:43:35,codecarbon,a6309454-8e15-4744-8c01-f9fb2ba02dec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6209751999995206,1.3820076058930508e-08,8.525778839142385e-09,1.5,0.0,10.0,4.587037083365431e-07,0.0,3.0512861111169007e-06,3.509989819453444e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:43:39,codecarbon,4633096c-d7b9-42e5-8ad8-9cd97ed63d71,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.9407280000014,1.7876499240035662e-08,9.211233743225616e-09,1.5263671875,0.0,10.0,6.026887975272406e-07,0.0,3.937541666649243e-06,4.540230464176484e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:43:47,codecarbon,12fdd268-5f07-4ca4-bbb4-56bf598fa3c1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.072086100000888,7.82221308718743e-08,1.2882249952263168e-08,2.8774908168000004,0.0,10.0,4.440779463010089e-06,0.0,1.5425889999985682e-05,1.986666946299577e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.85,2.1370582580566406,N,1.0,0.0
2026-07-07T14:43:52,codecarbon,126aa4be-3640-49fa-8609-8d69605ef235,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.4216701999976067,3.924422230737593e-08,1.1469317617870764e-08,2.373146682,0.0,10.0,1.9130172059061124e-06,0.0,8.054136388899577e-06,9.967153594805688e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.8,2.13739013671875,N,1.0,0.0
2026-07-07T14:43:56,codecarbon,4b5ef898-99e7-4171-9f5d-b33da0cab0ca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.052712299991981,1.9277219364394323e-08,9.391096533337684e-09,1.511943936,0.0,10.0,6.440161734039276e-07,0.0,4.251965833342789e-06,4.895982006746717e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:44:03,codecarbon,6a49c10b-f4b1-4d4d-82ae-a05a2e4a850b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.113233299998683,6.444009647210369e-08,1.2602612220357773e-08,2.830933599,0.0,10.0,3.612474706356519e-06,0.0,1.2753866666672469e-05,1.6366341373028985e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.6,2.1286646525065103,N,1.0,0.0
2026-07-07T14:44:13,codecarbon,aa331920-9455-45eb-8133-1cf54a3613e0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.410470399991027,1.1478937887899788e-07,1.3648389854522326e-08,3.3033772615714283,0.0,10.0,7.241088202843179e-06,0.0,2.19128433333228e-05,2.915393153616598e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.31666666666667,2.118531545003256,N,1.0,0.0
2026-07-07T14:44:17,codecarbon,4f65e557-bfd6-41ff-87b9-10f7a343ccee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.943620599995484,1.78812658107645e-08,9.199977511457766e-09,1.500055296,0.0,10.0,5.933374553168446e-07,0.0,3.94810361107779e-06,4.541441066394634e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:44:22,codecarbon,b07b0143-ee3a-49de-8130-640902545263,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.9065011000056984,3.109834604713456e-08,1.0699581722874142e-08,2.014022274,0.0,10.0,1.3252370620777862e-06,0.0,6.573046388883894e-06,7.89828345096168e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.1,2.106842041015625,N,1.0,0.0
2026-07-07T14:44:30,codecarbon,57767a4c-ddf0-4722-9fb1-4a830b74e32c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.386247500005993,8.262510753706471e-08,1.2937974536218206e-08,2.9200551018000005,0.0,10.0,4.744447209415568e-06,0.0,1.624047972222292e-05,2.098492693163849e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.3,2.114788055419922,N,1.0,0.0
2026-07-07T14:44:33,codecarbon,a27f4511-cdb4-4630-ba4c-3eb6e84a8f12,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7610267999989446,1.536799906434463e-08,8.726726398686177e-09,1.5,0.0,10.0,5.099720416668182e-07,0.0,3.393155555548017e-06,3.903127597214836e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:44:37,codecarbon,d41c9823-2d17-450c-a22a-3b51af3e5f79,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.137197100004414,2.0346695936433773e-08,9.520271170306074e-09,1.5135,0.0,10.0,6.802226052068788e-07,0.0,4.487382499994257e-06,5.167605105201136e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:44:41,codecarbon,b0af165d-f378-40c6-b4e3-ee991bb344cf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6230031000013696,1.3860754733055264e-08,8.540189931272198e-09,1.5,0.0,10.0,4.60052125005556e-07,0.0,3.060269166679872e-06,3.520321291685428e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:44:44,codecarbon,6a08849b-e8f6-409b-aeb9-cd9a07e27903,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.8854946999927047,1.7177551477601704e-08,9.110368476595644e-09,1.5139090635,0.0,10.0,5.745836631725745e-07,0.0,3.7881297222257777e-06,4.362713385398352e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:44:53,codecarbon,dfd6f5a5-1a2a-456d-a61d-9d93bf479e25,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.141553699999349,7.90058145000574e-08,1.2864141283998832e-08,2.8528652616000003,0.0,10.0,4.455413665102517e-06,0.0,1.561029388891863e-05,2.006570755402115e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.2,2.1126298904418945,N,1.0,0.0
2026-07-07T14:44:59,codecarbon,3eeeaacc-ce5e-4823-8dc1-111b78aa69f1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.775296299994807,5.8014308613930855e-08,1.214883956289664e-08,2.4688580370000004,0.0,10.0,2.918738217639953e-06,0.0,1.1815596944426135e-05,1.4734335162066088e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.20000000000001,2.1128883361816406,N,1.0,0.0
2026-07-07T14:45:04,codecarbon,2a539c63-e894-4e65-b6ea-58150c818e0f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.542716099997051,2.54281576081828e-08,1.000039194631767e-08,1.51104342525,0.0,10.0,8.492234042285271e-07,0.0,5.608959166662923e-06,6.45818257089145e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.2,2.1123199462890625,N,1.0,0.0
2026-07-07T14:45:16,codecarbon,d6eba015-72b4-44e5-945c-5bc7e16bdd37,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.092787700006738,1.3609768495223708e-07,1.3484647552048105e-08,3.0012458760000005,0.0,10.0,7.9810274142725e-06,0.0,2.658473666665992e-05,3.456576408093242e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.2,2.112527370452881,N,1.0,0.0
2026-07-07T14:45:25,codecarbon,2ab6b5b4-b674-40e5-812b-05f3c2564b2f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.992336900002556,1.0562812077290017e-07,1.3216174705156182e-08,2.9269713936428574,0.0,10.0,6.075775753979351e-06,0.0,2.0751401388891585e-05,2.682717714287093e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.0,2.104487737019857,N,1.0,0.0
2026-07-07T14:45:29,codecarbon,9dba36b5-4f53-4150-9f4c-17e9558d3564,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7418833000119776,1.535141487032877e-08,8.813113295375879e-09,1.5,0.0,10.0,5.094480833334577e-07,0.0,3.389467500003068e-06,3.898915583336526e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:45:33,codecarbon,42648381-28a7-47ef-acbd-429af1001b54,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.083675299989409,1.9684682761477748e-08,9.447097041260606e-09,1.5205318125,0.0,10.0,6.607624733866462e-07,0.0,4.338706111108574e-06,4.99946858449522e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:45:36,codecarbon,cbc5c067-1185-4a81-82b5-89d338f7c84e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6247576999885496,1.3882173827227916e-08,8.544150199950275e-09,1.500006912,0.0,10.0,4.607332063795886e-07,0.0,3.0650280555467662e-06,3.5257612619263548e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:45:40,codecarbon,f28244e8-e258-4bb7-add7-69245fcba34d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.8962573000026168,1.7338407636743267e-08,9.143488933025776e-09,1.5115745625,0.0,10.0,5.791864141303076e-07,0.0,3.824380833328986e-06,4.403567247459294e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:45:50,codecarbon,052d76ae-f756-4cb5-8230-f0cac9cc39ea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.768591800006106,1.0143449893451345e-07,1.3056999459597522e-08,2.7967282536428573,0.0,10.0,5.631757778404147e-06,0.0,2.013033333334736e-05,2.5762091111751504e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.29999999999999,2.116787592569987,N,1.0,0.0
2026-07-07T14:45:56,codecarbon,62dcce25-04c0-4ece-bb0b-17255a44fa95,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.201783799988334,5.084177005927887e-08,1.2100044285814996e-08,2.6295,0.0,10.0,2.6897965532010434e-06,0.0,1.022287444441948e-05,1.2912670997620522e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.2,2.113718032836914,N,1.0,0.0
2026-07-07T14:46:00,codecarbon,f4844ef0-fc9b-4168-b61b-72bc234ec56a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.271352499999921,2.179991535591968e-08,9.597768446738424e-09,1.5210720960000002,0.0,10.0,7.318805707848469e-07,0.0,4.804809722231261e-06,5.536690293016108e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:46:10,codecarbon,c38c8514-89e9-476b-b455-4d1c2da4d7b3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.059423499988043,1.0677273504395857e-07,1.3248185188942726e-08,2.983297943142857,0.0,10.0,6.232621867506567e-06,0.0,2.0885261666666746e-05,2.711788353417331e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.20000000000001,2.1111831665039062,N,1.0,0.0
2026-07-07T14:46:25,codecarbon,753b2cb7-1f35-4cb3-91bc-211dcb78b073,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.15488460000779,1.8047889386265818e-07,1.3719534556962313e-08,3.0619401956250005,0.0,10.0,1.0746832230490653e-05,0.0,3.5090765000010534e-05,4.583759723050119e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.07272727272727,2.10689960826527,N,1.0,0.0
2026-07-07T14:46:28,codecarbon,cc8ffd04-df5e-4ea8-92db-fbcbf525ec2e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.9330022999929497,1.7773344890111875e-08,9.194683777756861e-09,1.5,0.0,10.0,5.896912916614383e-07,0.0,3.924340277767947e-06,4.5140315694293855e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:46:33,codecarbon,4314e43e-bc86-4089-8a64-61827daab2c8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.822459200004232,2.992226290589668e-08,1.0601486429228744e-08,1.887812394,0.0,10.0,1.2078724491525189e-06,0.0,6.391712222224063e-06,7.599584671376581e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.2,2.11163330078125,N,1.0,0.0
2026-07-07T14:46:40,codecarbon,7d1fcd42-3a1c-479d-a916-1e3f91b283f9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.364010100005544,6.769290564070338e-08,1.2619831875527864e-08,2.780964169125,0.0,10.0,3.7423506665577135e-06,0.0,1.345013138889044e-05,1.7192482055448155e-05,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,54.20000000000001,2.111274719238281,N,1.0,0.0
2026-07-07T14:46:44,codecarbon,184750b1-e028-4264-90b0-af104648db9d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.719031000000541,1.5060009354993795e-08,8.760754957292251e-09,1.500006912,0.0,10.0,4.997628862309048e-07,0.0,3.325142222214102e-06,3.824905108445007e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:46:48,codecarbon,82a3e866-61ec-4a29-94af-d396be6aba97,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.9905580000049667,1.850153481233896e-08,9.294647436695034e-09,1.5115745625,0.0,10.0,6.179391130547542e-07,0.0,4.081036388864353e-06,4.698975501919107e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:46:51,codecarbon,8606dba6-bdca-4626-aadb-2478b4f471a3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6429835000017192,1.3858687763677153e-08,8.43507421934709e-09,1.500006912,0.0,10.0,4.599388277215168e-07,0.0,3.0598575000314877e-06,3.5197963277530043e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.897407531738281,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-07T14:46:55,codecarbon,dafc39bb-4fc1-49a7-bf05-5051d712fcc3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.887354200007394,1.7203658141979583e-08,9.115224975742331e-09,1.5174828915,0.0,10.0,5.765716712463942e-07,0.0,3.7927722222472465e-06,4.369343893493641e-06,0.0,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.14.6,3.2.8,4,Intel(R) Pentium(R) CPU 3825U @ 1.90GHz,0,,-71.2,46.8,3.8974075317382812,machine,0.0,0,0.0,0.0,N,1.0,0.0
